LEXEM,FREQ
supraposi,2
supraleg,2
supositíci,2
supor-s,2
supo,2
supervi,2
supersed,2
superpõem-s,2
superpõ,2
superpost,2
superior,2
superflu,2
superficiár,2
superdot,2
superaçã,2
superando-s,2
supens,2
sumário.,2
sumariss,2
sul.est,2
sujeitá-l,2
sujeitar-se-á,2
sujeitar-se-,2
sujeitando-,2
sujeitam-s,2
suicÍdi,2
sugestão.,2
suges,2
sugere-s,2
suelv,2
suel,2
suec,2
sue,2
sucç,2
sucessór,2
sucessão.,2
sucessor,2
sucedeu-s,2
sucedeu-m,2
sucederam-s,2
sucedane,2
sucat,2
subversão.,2
subvencion,2
subtraíd,2
subtraÍd,2
subtraiu-s,2
subsumir-s,2
substituídos.,2
substituí-los.,2
substituição.,2
substituir,2
subsistir,2
subsistenc,2
subsidiar,2
subseqüentes.,2
subsecret,2
subscrevo-m,2
subscrevendo-,2
subprocuradora-,2
subprocur,2
suborn,2
subordinaÇÃ,2
subordinando-s,2
submetid,2
submeterem-s,2
submeter-se-,2
sublinhe-s,2
subl,2
subjetivo-orgân,2
subjetivo-,2
subject,2
subestim,2
subest,2
subespéci,2
subdivid,2
subcontrat,2
subcomissão.,2
subaé,2
sub-procurador-ger,2
sub-procur,2
sub-empreit,2
sub-chef,2
stuttgart,2
stur,2
stumm,2
strepitu,2
streng,2
straus,2
strasburg/pa/eu,2
strabell,2
stovall,2
story,2
stoc,2
stj/stf.,2
stf/stj,2
stf/454,2
stf/390,2
stf-plen,2
sten,2
steinmetz,2
steinl,2
statut,2
starzl,2
starz,2
starling,2
standibu,2
standard,2
stacy,2
staatlich,2
ssg,2
sr.,2
sr-f,2
sr-04-54150.000906/2003-91,2
sqc,2
spinell,2
spel,2
sovié,2
sotnik,2
sorrate,2
sorocaba/sp,2
soray,2
sopês,2
some-s,2
somar-s,2
somam-s,2
soma-zer,2
solidária.,2
solidific,2
solicitem-se-lh,2
solicitaçã,2
solicitaram-s,2
solicita-s,2
solan,2
soj,2
softw,2
sofism,2
sof,2
sodalício.,2
sociológ,2
societatil,2
social.i,2
social-ins,2
soch,2
sobrevém,2
sobrestando-s,2
sobrestad,2
sobressa,2
sobrepor-s,2
sobreponh,2
sobrem,2
sobrelev,2
sobloc,2
soa,2
snyd,2
smt,2
siv,2
situem-s,2
situe-s,2
situações.,2
situaco,2
sistêm,2
sisnam,2
sisnad,2
siscomex,2
siny,2
sintrasef,2
sintom,2
sinsheim,2
singulariz,2
sindilojas/po,2
sindifisc,2
sindicânc,2
sindicato-reclam,2
sindical,2
sindelt,2
sindefurn,2
sinasempu,2
simulação.,2
simplíci,2
simplici,2
simetric,2
sime,2
silvân,2
significaçã,2
significativ,2
signatário.,2
signatÁri,2
sigmaring,2
sierr,2
sidn,2
sideral,2
sida/aid,2
sibilin,2
siagespoc/mt,2
siafi/cadin,2
showmíci,2
shopping,2
shizuoka-ken,2
shizuok,2
shirley,2
shimada-sh,2
sharon,2
seções.,2
seção/stj,2
sexagen,2
setembro/88,2
set/2.000,2
serôdi,2
serô,2
serÃ,2
serviço-fgt,2
serventuÁri,2
serve-s,2
serud,2
serrana/sp,2
sergi,2
sercomtel,2
seqüestro.,2
seqüestrados.,2
seqüenc,2
seqüelas.,2
sequenc,2
septen,2
sentir-se-,2
sentenças.,2
sentença-,2
senn,2
senac/sen,2
sena,2
semov,2
semit,2
semi-ár,2
semi-elaborados.,2
semi-elaborado.,2
semestral,2
sement,2
semelhantes.adem,2
selos/,2
select,2
seja-lh,2
seix,2
sein,2
seguro-saúde.,2
segurança..,2
seguraninform,2
seguran8,2
seguran,2
seguradora-denunci,2
segundo-tenente.,2
seguiram-s,2
seguid,2
segred,2
secundário.,2
secundÁrio.,2
secundari,2
secul,2
secretário-ger,2
secretário-chef,2
scient,2
schützen,2
schwochow,2
schwab,2
schlindwein,2
schlaich,2
schincariol,2
scherr,2
sceleril,2
scartezzin,2
scann,2
scan,2
sc-23-y-b-1984.,2
sc-23-y-b-1984,2
sbt,2
sbdi-2.,2
sb,2
saúva.,2
saul,2
saudos,2
satisfaç,2
satisfazendo-s,2
satisfatóri,2
sarett,2
sar,2
saque,2
sanções.,2
santos-sp.,2
santin,2
santana-b,2
sanjin,2
sanitário.,2
sanitária.,2
sanh,2
sangrent,2
sangr,2
sancn,2
sancionará.,2
samanth,2
samanieg,2
salários-d,2
salário.,2
salário-famíl,2
salário-de-contribu,2
salário-contribuição.,2
salário-base.,2
salÁrio-de-beneffÍcio.,2
salz,2
salvo-condut,2
salvator,2
salvador-ba.,2
salvador-b,2
salva-guard,2
salinópolis/p,2
salientando-s,2
salg,2
salced,2
sahd,2
sagr,2
sagac,2
safr,2
sad,2
sachin,2
sach,2
sac,2
sabid,2
sabi,2
sabesp,2
sabendo-s,2
sabed,2
sa,2
s/m,2
s/a-rffs,2
s/,2
s.t.j.,2
s.f.h,2
s.ex,2
s.a.,2
s.,2
rúss,2
rúptil,2
rönn,2
rômul,2
rótul,2
rísp,2
réus-apel,2
réu/recorr,2
régil,2
règin,2
rupp,2
rumor,2
rudney,2
rubelit,2
rtj-161/291,2
rtj-154/307,2
rtj-125/905,2
rtj-125/904-909,2
rtj-111/444,2
rtj-,2
rt/educ,2
rs-35,2
rrl,2
rrccll,2
rr,2
rp/4/80.,2
rossit,2
rosilen,2
rosely,2
rosalv,2
rosald,2
roraim,2
roquett,2
roou,2
roosevelt,2
ronqu,2
rond,2
romuald,2
romper-s,2
rolriguez-card,2
rolim,2
rolf,2
rogeri,2
rogatÓria.,2
roetg,2
roed,2
rodriguez-card,2
rodoviário.,2
rocess,2
rn,2
rms,2
rmp,2
rjtamg,2
rizzatt,2
rivaliz,2
ritst,2
ritj/sp,2
ritj/rn,2
rist,2
riogrand,2
right,2
ridalv,2
richard,2
ri/cnj.,2
ri-stf,2
rggip,2
reúnem-s,2
reynald,2
revólv,2
revê-l,2
revoluç,2
revolt,2
revogaÇÃo.,2
revogatóri,2
revogar-se-lh,2
revogando-s,2
revivific,2
revital,2
revisão.,2
revisando-s,2
revigorar-se-,2
revid,2
revertendo-s,2
rever,2
revelava-s,2
revelar-se-á,2
reunião.,2
retóricos.,2
retém,2
retângul,2
retrovend,2
retrospectivity,2
retrospect,2
retrospec,2
retroprojeçã,2
retrocit,2
retrocess,2
retroattivit,2
retroact,2
retro-citado.,2
retribuç,2
retributóri,2
retribut,2
retirar-lh,2
retirando-s,2
retificação.,2
retificando-s,2
retif,2
retidão.,2
retev,2
retenção.,2
resumid,2
resume-s,2
restrição.,2
restriÇÕ,2
restrinja-lh,2
restringir-s,2
restringem-s,2
restraint,2
restituiv,2
restituindo-,2
resting,2
restaurando-s,2
restabeleçam-s,2
restabelece-s,2
resta,2
ressusc,2
ressum,2
resson,2
ressocialização.,2
ressignific,2
ressegur,2
ressarcitóri,2
ressarcitór,2
ressarcindo-s,2
ressarcimento/compens,2
ressalvaram-s,2
ressalvando-m,2
resquíci,2
responsáveis.,2
responderá,2
respaldá-l,2
respaldou-s,2
respaldando-s,2
resolvê-l,2
resolução-stf,2
resoluÇÕ,2
resistenc,2
resignar-s,2
residÊnc,2
resguardando-m,2
reservar-lh,2
reservam-s,2
rescisórias.,2
rescisão.,2
rescald,2
reriutab,2
requisições.,2
requisição.,2
requisiÇÃ,2
requisite-s,2
requerer-s,2
requej,2
repúlb,2
repúdetermin,2
república..,2
repõ,2
reputar-se-,2
repugn,2
republiqu,2
repub,2
reproduz-s,2
reprodu,2
repristinaçã,2
repristinatórios.,2
repristinatória.,2
representação.,2
representaÇÕ,2
repor-s,2
repont,2
replic,2
repita-,2
repise-s,2
repis,2
repetitór,2
repeti-l,2
repertóri,2
repentin,2
repelir-s,2
repele-,2
repartiçã,2
repartiÇÃ,2
reparatório.,2
reorient,2
reorgan,2
renovou-s,2
renom,2
rennó,2
renda-lucr,2
renan,2
ren,2
reméd,2
remunerações.,2
remuneração/proventos/pens,2
remuneração.,2
remuneratórios.,2
remuneratórias.,2
remuneratória.,2
remuneraca,2
remoÇÃ,2
remont,2
remete-s,2
remeta-se-lh,2
remarque-s,2
remanec,2
relevot,2
releva-s,2
relembre-s,2
relator-origin,2
relaciona-s,2
rel.min,2
rejeiçã,2
rejeitar-s,2
rejeitam-s,2
rejeitada-,2
reivindicatóri,2
reiterando-s,2
reinterpretaçã,2
reinterpret,2
reinstitu,2
reinscr,2
reinici,2
reincorpor,2
reincidÊncia.,2
reincidÊnc,2
reimpress,2
reim,2
rehnquist,2
regularização.,2
regulares-,2
regular-s,2
regulamentar-s,2
regiões.,2
região/c,2
regiÃ,2
regivald,2
registro-,2
registrarcab,2
registrando-s,2
reginald,2
regimen,2
regem-s,2
refutou-s,2
refug,2
refriger,2
reformando-s,2
refletir-s,2
refletir,2
referências.,2
referÊncia.,2
referiu-s,2
referibil,2
referia-m,2
referendou-s,2
referendatóri,2
referendar-s,2
refeiÇÃo.,2
refaço-a.,2
refaç,2
refazendo-s,2
reexaminar-s,2
reedific,2
redução.,2
reduzir-s,2
reduzir-lh,2
reduzir,2
reduzindo-lh,2
reduzindo-,2
reduc,2
redor,2
redistribuídos.,2
redistribuindo-s,2
redistribua-s,2
redirecion,2
redargú,2
recém-matricul,2
recém-f,2
recusou-s,2
recusar-s,2
recuperação.,2
recuperaçã,2
recup,2
recu,2
recrim,2
recorrido/apel,2
recorde-s,2
reconheceu-lh,2
reconhecendo-se-lh,2
reconhecendo-s,2
reconhecendo-lh,2
reconhecendo-,2
reconduçã,2
recompô,2
recomposi,2
recompens,2
recomendando-s,2
recomenda-s,2
recolhendo-s,2
recobr,2
reclassificação.,2
reclamam-s,2
reclamada/execut,2
reclamaca,2
reclamac,2
recl,2
recife/pernambuc,2
recife-p,2
rechtsluck,2
rechtsgewinnung,2
rechtsfolgen,2
rechtlichen,2
rechtlich,2
recebê-la.,2
recebem-n,2
recalculando-s,2
recalcitr,2
recair,2
rebat,2
rebanh,2
rebaix,2
reativ,2
reassunç,2
reassum,2
reapresent,2
realizando-s,2
real/dól,2
reafirmá-l,2
reafirmou-o.,2
reafirme-s,2
reafirmaram-s,2
reafirmando-s,2
readquir,2
readmit,2
readmissã,2
read,2
reabilit,2
re186.63,2
re-ed,2
re-184112-r,2
re-172.058-1-sc,2
re-160917-r,2
re-140.370,2
rdb,2
rcl/agr,2
razões.,2
rationa,2
rat,2
rastrei,2
rasp,2
raquel,2
raphael,2
rang,2
raminell,2
raiz,2
raio-x.,2
raini,2
rabín,2
rabel,2
r.t.j,2
r.t,2
r.m.,2
r.i.s.t.f.,2
r.i.s.t.,2
r.i./s.t.,2
r.g,2
qüinqüênios.,2
qüinqüênio.,2
qüinquen,2
quã,2
quádrupl,2
quo´,2
quoci,2
quixad,2
quitação.,2
quitaca,2
quirinópolis/go.,2
quinta-feira.,2
quinquênio.,2
quinquêni,2
quimioterap,2
quilômetr,2
quilomb,2
quent,2
quelqu,2
queixa-,2
queguard,2
quedou-s,2
quase-jurisdic,2
qualificar-,2
quaggi,2
quaestionil,2
qo-pet,2
qm/s,2
q,2
público.apel,2
público-administrativa.,2
público-administr,2
púbic,2
põe-s,2
pós-operatório.,2
pós-operatór,2
pór,2
pó,2
péss,2
pássar,2
pár,2
páginas.,2
pág,2
pÚblicas.,2
pv-rj,2
pv,2
purg,2
pup,2
punições.,2
punição.,2
puniÇÃ,2
pulmon,2
puert,2
puc-sp,2
publicou-s,2
publicando-s,2
ptb/pl,2
ptb,2
psiquiátr,2
psicotécnico.,2
psicológica.,2
psicológ,2
psico-mor,2
pseud,2
ps,2
prüfung,2
próprias.,2
própir,2
pródig,2
pró-labor,2
prístin,2
príncip,2
prévios.,2
prévia.,2
pré-orden,2
pré-juíz,2
pré-estabelec,2
pré-escolas.,2
pré-escolares.,2
pré-dat,2
pré-constituída.,2
pré-compreens,2
prÉ-constitucionais.,2
prudenc,2
prozessführung,2
provê,2
provocá-lo.,2
provocou-lh,2
provisoriedad,2
provision,2
provind,2
provinc,2
provimentotrt/cr,2
provimento/trt/cr,2
proviment,2
providência.,2
prover-s,2
provenh,2
proteÇÃ,2
protelá-l,2
protelatórios.,2
protelatório.,2
protelatór,2
protegê-l,2
protagon,2
prot,2
prossard,2
prorrogou-s,2
prorrogaÇÃ,2
pror,2
propriety,2
proposição.,2
proporcionou-lh,2
propens,2
propal,2
pronÚnc,2
pronunciei-m,2
pronuncie-s,2
pron,2
promulgação.,2
promoções.,2
promoçõ,2
promovendo-s,2
promocional-,2
promitente-compr,2
promissória.,2
promissór,2
promiscu,2
prom,2
prolongou-s,2
projeçõ,2
proibiÇa,2
proibitório.,2
progressÃo.,2
progressivo.tax,2
progressa,2
prognós,2
profissões.,2
proferirá,2
proferi-las.,2
prodom,2
proderj,2
prodec,2
procurações.,2
procuraçõ,2
procuradores-ger,2
procuraca,2
procon/m,2
processualiz,2
processs,2
processou-s,2
processos.artig,2
processa-l,2
procerg,2
procedimental,2
procederÁ,2
probl,2
probatória.,2
proband,2
privilÉgi,2
privileg,2
privaÇÃ,2
privatorum,2
privat,2
privado.,2
priscil,2
princípio.,2
principl,2
principiolog,2
principalit,2
princes,2
primári,2
primor,2
primev,2
primeira-secret,2
preços.,2
preços.,2
preço/produt,2
preâmbul,2
previu-s,2
previsões.,2
previsa,2
previne-s,2
previdên,2
previdenciárias.,2
previdenciárias.,2
previdenciÁrios.,2
previden-ciár,2
previ-banerj,2
prevenção/depend,2
prevenÇÃo.,2
preve,2
prevaricação.,2
prevalesc,2
pretérito.,2
pretérita.,2
pretensões.,2
pretendia-s,2
preten,2
presuç,2
presunçõ,2
presunÇÃo.,2
presunca,2
presun,2
presumid,2
presumi,2
prestou-m,2
prestou-,2
prestações.,2
presta-lh,2
pressupondo-s,2
pression,2
presquestion,2
presidi,2
preservá-l,2
preservação.,2
preservar-s,2
preservando-,2
presenci,2
prescindibil,2
prescinbil,2
prequestionamnet,2
prequestionamet,2
prepot,2
preocupa-m,2
prenunc,2
prens,2
prend,2
prelecion,2
prejudiqu,2
prejudicá-lo.,2
prejudicando-,2
pregress,2
preg,2
preferÊnc,2
predit,2
predefin,2
precário.,2
precur,2
preconstitu,2
preclusão.,2
preclusÃo.,2
preclu,2
preclar,2
precipit,2
precaução.,2
precatar-se.,2
precariedad,2
preambul,2
pre-constituc,2
pre-aquis,2
pre,2
praças.,2
praça.,2
praticá-l,2
pratica-s,2
pratel,2
pragmá,2
prac,2
pr.civ,2
ppe,2
pp-25785,2
pp-00267,2
pp-00054,2
pp-00048,2
poé,2
pot,2
postulaÇÃ,2
postuland,2
postulaca,2
postula-s,2
posticipat,2
posteriormen-t,2
postal-telefôn,2
postais´,2
possível.,2
possuíss,2
possuíam.,2
possibilitaram-n,2
possibilitar-lh,2
possess,2
posses,2
posição.,2
positil,2
posic,2
portuário.,2
portugues,2
portsmouth,2
porto/portug,2
portell,2
porta-voz,2
pormen,2
porfi,2
porecatu-pr,2
porchat,2
porangatu,2
populações.,2
populaÇa,2
ponho-m,2
ponh,2
pomba/mg,2
político-instituc,2
político-econôm,2
político-administrativo.,2
polícia.,2
polícia-gap,2
polival,2
policialesc,2
polici,2
polett,2
pol,2
poenalil,2
poe,2
podest,2
poderadem,2
poder-s,2
podendo-s,2
po,2
pms,2
pmpr,2
pmp,2
pmmg,2
plúr,2
plás,2
plágio.,2
plurian,2
pluraliza-s,2
plex,2
pleitei,2
pleiteando-lh,2
plausível.,2
plaquet,2
planton,2
plano.,2
pizarr,2
piz,2
pitman,2
pistol,2
pis/cofim,2
pis-,2
pirâmid,2
piril,2
piraj,2
piquet,2
piqueniqu,2
pioneir,2
piock,2
pin,2
pierdon,2
pier,2
pieg,2
piaui,2
phillil,2
philip,2
ph,2
pgj/pr,2
pgf,2
pg/stf-72895/02,2
pg/stf-45956/04,2
pg/stf-26888/04,2
pg/stf-22343/04,2
pfl/mg,2
pfl-p,2
pfl,2
pfeif,2
peça.,2
peÇa.,2
petrech,2
petições/stf,2
petitóri,2
petition,2
peticionári,2
peticao/stf,2
petic,2
pet.stf.nr,2
pet-q,2
pet-agr,2
período-base.,2
perícia.,2
personif,2
persistenc,2
perplex,2
perpetuavam-s,2
permito-m,2
permite-s,2
permite-m,2
permissão.,2
perifér,2
perhap,2
pergunta-s,2
perfur,2
perfunctór,2
perfiz,2
perfectibiliz,2
perfectibil,2
perempÇÃ,2
peremptórios.,2
peregrin,2
perdo,2
perdem-s,2
percorr,2
percepção.,2
percentu,2
percebê-,2
percebeu-s,2
perceber-s,2
percalç,2
perambul,2
pequi/mg,2
peor,2
penitenciário.,2
pendÊnc,2
pendul,2
penaliz,2
peluz,2
pelotas-rs.,2
peiu,2
pei,2
peg,2
pedofil,2
pediátr,2
pedagógico.,2
pecuniÁr,2
pdv,2
pdil,2
pdi/2001.,2
pdi/2001,2
paÍs.,2
paÍ,2
paz-seç,2
pavimentação.,2
pavilh,2
pautou-s,2
pautam-s,2
paus,2
paulo/capit,2
paulista-fepas,2
paty,2
patrimônio.,2
patrimôniais.,2
patenteando-s,2
pastor,2
passu,2
passs,2
passeat,2
passarel,2
pas,2
parÂmetros.,2
partícipes.,2
partícip,2
partindo-s,2
partidários.,2
partidÁria.,2
participa6,2
parr,2
parlamentarisch,2
paritário.,2
parintins-am.,2
parintim,2
paril,2
parenter,2
parelh,2
pareceu-m,2
parcimonios,2
parcial.,2
parcelad,2
paraíso/,2
paratributária.,2
paratributár,2
paranaíb,2
paranaguá/pr.,2
parametr,2
paralisaçã,2
paralisando-s,2
paralisando-,2
paraguaçu,2
paraguai,2
paragrafo-15,2
parafrase,2
paraestatal,2
parad,2
paracatu/mg.,2
parac,2
papéil,2
panorâm,2
panolin,2
paláci,2
palmit,2
palladin,2
palier,2
pali,2
palhoça-sc,2
paix,2
paisagís,2
pagé,2
paganell,2
pae,2
padrões.,2
padrão.,2
padrã,2
paciente/impetr,2
pacagnan,2
pac,2
pabl,2
paa,2
p.a,2
p.48,2
p.3,2
p-057/99,2
outubro/90.,2
outorgá-l,2
outorgando-lh,2
out/dez-1984.,2
out-d,2
ouachit,2
otávi,2
ottm,2
othon,2
othil,2
osterod,2
ostensiv,2
ost,2
osmarin,2
osdeclar,2
orçn,2
orçamentário.,2
orquestr,2
orosimb,2
orn,2
originário.6.,2
originário.,2
originando-s,2
orifíci,2
orientaca,2
orgã,2
orginár,2
organizac,2
orc,2
orb,2
oraç,2
oraquer,2
orapoll,2
opôs-lh,2
opuseram-lh,2
opunh,2
optou-s,2
optic,2
optalm,2
opta-s,2
opressão..,2
oposiÇÃ,2
oportunizando-s,2
opor,2
operário.,2
operou-se.,2
operavam-s,2
operatóri,2
operacionaliz,2
opcion,2
ontológico.,2
ontológ,2
onerá-l,2
on,2
omissÕ,2
om,2
olvidou-s,2
olimpic,2
oligopóli,2
ofício/ce/dipe/se/m,2
ofício-incra/sr.06/mg/t/n.,2
ofusc,2
oficiou-s,2
oficin,2
oficiem-s,2
oficie-se.,2
officium,2
ofender-s,2
odéci,2
odrig,2
odontólog,2
odm,2
odilon,2
odebrecht,2
od,2
ocupação.,2
ocupar-s,2
ocorrerá.,2
ocorrenci,2
ocorr12,2
ocasio,2
obter-s,2
obter-lh,2
obtenção.,2
obtenca,2
obtemperando-s,2
obstruç,2
obstru,2
obstin,2
obstaculizando-s,2
observâb,2
observá-l,2
obrigação.,2
obrigação-result,2
obrigação-mei,2
obrigatórias.,2
obrigatÓria.,2
obliter,2
obliqu,2
objetou-s,2
objekt,2
objectiv,2
oab/r,2
oab/pr,2
o.d,2
nürnberg,2
níveis.,2
nélson,2
néd,2
né,2
nãoapó,2
não-viol,2
não-vincul,2
não-util,2
não-tributáveis.,2
não-reun,2
não-rep,2
não-recepção.,2
não-prossegu,2
não-preval,2
não-prescrit,2
não-prequestion,2
não-personific,2
não-ofic,2
não-ocorrênc,2
não-observânc,2
não-obrigatóri,2
não-munícip,2
não-incidência.,2
não-faz,2
não-explícit,2
não-escrit,2
não-encerr,2
não-cumutat,2
não-credenc,2
não-convers,2
não-contraditóri,2
não-contrad,2
não-contempl,2
não-conhecimento.,2
não-confisco.,2
não-compromet,2
não-comet,2
não-coincid,2
não-cabimento.,2
não-atu,2
não-atend,2
não-apresent,2
não-aliment,2
não-afet,2
não-admissibil,2
não-abord,2
nãassev,2
nÃo-prov,2
nÃo-ocorrÊncia.,2
nÃo-inclusÃ,2
nÃo-incidÊncia.,2
nÃo-culp,2
nutun,2
nutric,2
nutr,2
nur,2
nulo.requ,2
nullité,2
null,2
nulificação.,2
nulif,2
nu,2
ntoni,2
noÇÕ,2
noÇÃ,2
novadat,2
notório.,2
notícia.,2
noturn,2
notificando-,2
note-,2
nostalg,2
norte/nord,2
norte/,2
norte-nord,2
norte-g,2
norte-americana.,2
norte-,2
norrtälj,2
noronh,2
noro,2
normatiz,2
normativos.cumpr,2
normativ,2
norman,2
nordestin,2
nonat,2
nonagenár,2
nomin,2
nomeá-l,2
noj,2
nogath,2
nog,2
nodal,2
noblat,2
nnã,2
nnest,2
nness,2
niñ,2
niterÓi.,2
nipônicas.,2
ning,2
nim,2
nilzet,2
niggl,2
nicéfor,2
nicolau,2
nicolaevn,2
nicarágu,2
ney,2
nexist,2
neuropsicomo,2
neoplas,2
neod,2
nely,2
nels,2
neitzel-mandl,2
neguei-,2
negromont,2
negatór,2
negar-s,2
negando-,2
necrops,2
necessários-unit,2
necessàrio.,2
necessidade/util,2
neces,2
navarr,2
nav,2
narcotráfico.,2
naquil,2
nakatsu,2
nakagaw,2
nahoum,2
naff,2
n.o,2
n.8.213/9,2
n.2.434/8,2
n.19/9,2
n.138.284-,2
münchen,2
möglich,2
móveis.,2
módulos.,2
módic,2
médicos-hospital,2
médico-odontológica.,2
médico-hospitalares.,2
médico-hospital.,2
médico-científ,2
máxima.,2
mást,2
márt,2
mágic,2
mÚtu,2
mÍnima.,2
mÉrito.,2
mÁx,2
mzq-1585,2
muzzi,2
mutirão.,2
mutil,2
murtinho-m,2
mur,2
munícipes.,2
munícip,2
município-recorr,2
municipi,2
municipal-,2
munici,2
multicit,2
multa.n,2
mull,2
mujuí,2
mudança.,2
mudando-s,2
mucux,2
mu,2
msi,2
ms-23.357,2
mrj,2
mpu,2
mpm,2
mpfm,2
mpe/pr,2
mpe,2
mpdft,2
mpa,2
moç,2
mozarild,2
movimentaÇÃ,2
mougenot,2
mototáx,2
moto-taxi.,2
mostrara-s,2
mostrar-se-,2
mosimann,2
mosc,2
morr,2
morgabel,2
morat,2
moraliz,2
moral/mater,2
montoro/manuel,2
montor,2
montenegr,2
monstr,2
moniz,2
monetário.,2
monetária-,2
monark,2
moldou-s,2
mojuí,2
moisés,2
mohamed,2
mog,2
moesch/rela,2
moesch,2
modificá-l,2
modificações.,2
modificação/supress,2
modic,2
moderação.,2
moderad,2
mobiliários.,2
mobiliÁri,2
mma,2
ml,2
mitt,2
mitigaçã,2
misturando-s,2
mistur,2
missã,2
missagg,2
misael,2
minúscul,2
minúc,2
minª.,2
minudenciando-,2
minude,2
minu,2
ministro-correg,2
mininistr,2
minifr,2
mingu,2
mineraÇÃ,2
mineol,2
minascaix,2
milton,2
mili,2
mik,2
mignon,2
microssistem,2
microscóp,2
microfon,2
michigan,2
michell,2
michael,2
mf,2
mexic,2
mex,2
metrópol,2
metróaleg,2
metropolit,2
metanol,2
metalic,2
metabol,2
messin,2
mesquita-osterod,2
merit,2
mergulh,2
mercantil/leasing.,2
menstr,2
menschen,2
menguerian,2
mendonz,2
mencioná-l,2
mencionou-s,2
mencionem-s,2
mencione-s,2
memory,2
mem,2
melin,2
melill,2
meirel,2
meilen,2
meias-palavr,2
mega-sen,2
meeir,2
medul,2
medley,2
mede,2
mechanicu,2
mdm,2
mccreedy,2
mc-q,2
mazzuccat,2
mazel,2
mauríc,2
maury,2
maunz-dürig,2
matÉria-pr,2
matur,2
matth,2
matricularam-s,2
masud,2
massachusett,2
mascavid,2
mas,2
marúc,2
maríl,2
março/91,2
março/91,2
março/90,2
março.,2
marÇo/91,2
martinópolil,2
marth,2
marlen,2
marl,2
markx,2
mark,2
maringá/pr,2
maring,2
marian,2
marginalização.,2
marginal,2
margaritell,2
margar,2
marden,2
marchesin,2
marcapass,2
marca-pass,2
maquiavélicas.,2
mapl,2
maob,2
manufatur,2
mantê-l,2
mantém.,2
mantiveram-s,2
mantinh,2
mantença.,2
mantenho-m,2
manteg,2
mansur,2
mans,2
mannheim,2
manifestei-m,2
manifestar-se.,2
manifestar-,2
manhattan,2
manguez,2
mangalarg,2
mang,2
mandl,2
mandatóri,2
mandatár,2
mandatÁri,2
manchet,2
manch,2
